candidate_id,display_name,profile_type,platform,canonical_url,username,city,description,topics,subscriber_count,audience_band,contactability,verification_status,source_url,discovery_source_url,secondary_source_url,evidence_summary,researched_at
4426dd4812cc88c69ccd,Петербургские истории 🎞,channel,telegram,https://t.me/piter_places,piter_places,Санкт-Петербург,Санкт-Петербург 	🏛 Истории о людях	📝 Легенды и тайны Питера	Реклама: @Sila_teleg_sales @Sila_teleg 	РКН: https://knd.gov.ru/license?id=67602c1b2516457be8707b5c&registryType=bloggersPermission	#8LEG8,"Путешествия, Авторский блог, Подслушано",45405,micro,advertising_contact,original_profile_opened,https://t.me/piter_places,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1827086168,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.723395+00:00
60e88c19d071c53cbd94,Питер в голове • Про Санкт-Петербург • СПБ,channel,telegram,https://t.me/piter_v_golove,piter_v_golove,Санкт-Петербург,"Я, Марк - ваш проводник по современному Санкт-Петербургу!	📍Все самое интересное о СПБ! 	📍Уникальные места и события Питера о которых мало кто знает!	Реклама / статистика https://all-stats.ru/channel/telegram-channel-piter_v_golo	👉Для связи: @bizz_freedom","Путешествия, Авторский блог, Познавательные",75620,micro,advertising_contact,original_profile_opened,https://t.me/piter_v_golove,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2115053730,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.786242+00:00
c5251397df887d08ce69,Радар Санкт-Петербург,channel,telegram,https://t.me/radar_piter,radar_piter,Санкт-Петербург,"🔔Включите обязательно уведомления, чтобы получать точную и оперативную информацию. 		По рекламе: @ktoktoktoktooo","Новости, Региональные",38128,micro,advertising_contact,original_profile_opened,https://t.me/radar_piter,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2549707378,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.820601+00:00
982bcd6823a830885d2c,Разберу по составу,channel,telegram,https://t.me/skintelligence,skintelligence,Санкт-Петербург,"📍Санкт-Петербург 	По вопросам сотрудничества: @Alina_skincare		Других каналов и соцсетей нет.	БАДам, коллагенам, детоксам просьба не беспокоить! Консультаций нет.		Реестр РКН: https://rkn.link/FOP","Медицина и здоровье, Авторский блог, Региональные",26945,micro,advertising_contact,original_profile_opened,https://t.me/skintelligence,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1877767440,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:48.214015+00:00
5cbcdb246507805d6879,развивая стиль | Лидия Шаро,channel,telegram,https://t.me/sharovashare,sharovashare,Санкт-Петербург,О стиле и жизни. Санкт-Петербург основной 		Канал MAX 📌 	https://max.ru/sharovashare		Сотрудничество личные блоги/мероприятия/рестораны @lidiya_sharo		❗️Бренды @rufa_abubikerova		В перечне РКН		https://gosuslugi.ru/snet/673a4853340096358ba9f0d2,"Кулинария, Афиша, Красота и мода",30402,micro,advertising_contact,original_profile_opened,https://t.me/sharovashare,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1153462325,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:30.235532+00:00
2b86813359becbbf3299,Санкт-Петербург,channel,telegram,https://t.me/piter,piter,Санкт-Петербург,Подписывайся и будь в курсе жизни Санкт-Петербурга! 		Сотрудничество: @i_piter,"Афиша, Региональные",17428,micro,advertising_contact,original_profile_opened,https://t.me/piter,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1111577546,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.360343+00:00
d342ba08e26a6e99c9db,Санкт-Петербург - Новости,channel,telegram,https://t.me/spb_lives,spb_lives,Санкт-Петербург,Новости и события Санкт-Петербурга.		Реклама - @hapney,"Новости, Региональные",12800,micro,advertising_contact,original_profile_opened,https://t.me/spb_lives,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1874602537,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:41.875169+00:00
b97ea63013f3013fad55,Санкт-Петербург LIVE,channel,telegram,https://t.me/spb_smi,spb_smi,Санкт-Петербург,В Питере жить!		Пригласить друзей: https://t.me/+QtgvYBN6BeoxNzIy		Поделиться новостью: @Andry_SMI		Купить рекламу: @ADV_SMI	Купить через биржу: https://telega.in/c/spb_smi		https://clck.ru/3FS3qp	18+,"Новости, Региональные",164929,mid,advertising_contact,original_profile_opened,https://t.me/spb_smi,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1465133646,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.762227+00:00
27a8e0a6d758954e1ae3,Санкт-Петербург online | Saintpgo,channel,telegram,https://t.me/saintpgoo,saintpgoo,Санкт-Петербург,Полезный канал для жителей и гостей Санкт-Петербурга.		Рассказываю о самых интересных местах и событиях Санкт-Петербурга.		Ссылка: https://t.me/+yYOmDl1YmX0xMjUy		🗣 новость:  @Saintpgo_prbot	▪️По рекламе: @ignatievone		РКН: https://clck.ru/3FifSb,"Путешествия, Афиша, Новости",105973,mid,advertising_contact,original_profile_opened,https://t.me/saintpgoo,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1493636331,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.709568+00:00
691cb40b3f2758817aad,Санкт-Петербург | Питер Live,channel,telegram,https://t.me/petersburg_live,petersburg_live,Санкт-Петербург,"Все главные новости Петербурга. 		Подайте заявку, чтобы перейти к просмотру!		Реклама: @spbcity78		Купить рекламу через биржу: 	https://telega.in/c/+XQFoAyOhV35lNmJi		РКН: clck.ru/3GNN5J","Новости, Региональные",67052,micro,advertising_contact,original_profile_opened,https://t.me/petersburg_live,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1491700053,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:27.034807+00:00
437abb5784c19961c017,Санкт-Петербург сегодня,channel,telegram,https://t.me/spb_burg,spb_burg,Санкт-Петербург,"Самые интересные новости Петербурга, секретные места, афиша города.		📩Присылайте фото и видео @pitertop02_bot		Реклама @avian555, итоги розыгрышей @reklamnayalisa. Переходите из описания!		Регистрация в РКН https://clck.ru/3NYcmw","Афиша, Видео, Новости",38628,micro,advertising_contact,original_profile_opened,https://t.me/spb_burg,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1944712323,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.802889+00:00
fe3c35071fec083d9bcf,Санкт-Петербург Сейчас,channel,telegram,https://t.me/spb_radar,spb_radar,Санкт-Петербург,"Информационный российский источник для оповещения населения об воздушной угрозе.		🔔Включите обязательно уведомления, чтобы получать точную и оперативную информацию",Региональные,30125,micro,manual_only,original_profile_opened,https://t.me/spb_radar,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2454089371,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:30.377127+00:00
55ff4a4f81a146326dd0,Санкт-Петербург 💚 Куда пойти,channel,telegram,https://t.me/russian_spb78,russian_spb78,Санкт-Петербург,Здесь все самое интересное о культурной столице нашей Родины для Вас. 		Пригласить: https://t.me/+LGF_0nQVkRg3OGE6		Сообщество ВК https://vk.com/russian_spb78		📈Купить рекламу @Djonik0161 или https://telega.in/c/+LGF_0nQVkRg3OGE6,"Путешествия, Афиша, Региональные",15394,micro,advertising_contact,original_profile_opened,https://t.me/russian_spb78,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2009652887,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:37.975824+00:00
89957ab15d5827d62360,Северная столица | Санкт-Петербург,channel,telegram,https://t.me/peterburg_sever,peterburg_sever,Санкт-Петербург,"🔥 Тот самый канал, в котором пишут о том, что не покажут по ТВ! 		💵 ПО РЕКЛАМЕ (в лс): @vkmamaru (ОТВЕЧАЮ СТРОГО Я, менеджеры не ускорят время ответа)		Канал на биржа: @legist4 https://telega.in/c/peterburg_sever и @Spiral_Yuri , @swaymedia",Региональные,34573,micro,advertising_contact,original_profile_opened,https://t.me/peterburg_sever,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2227570047,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.899324+00:00
55987467b80a0087aef4,Суши Wok Санкт-Петербург,channel,telegram,https://t.me/sushiwokspb,sushiwokspb,Санкт-Петербург,Самые выгодные промокоды и акции для друзей Суши Wok в Санкт-Петербурге и ЛО!	Бесплатная доставка при заказе от 2000₽ 🚚		Сделать заказ: sushiwok.ru		Подпишись на нашу группу вк: https://vk.com/sushiwok,Региональные,20744,micro,manual_only,original_profile_opened,https://t.me/sushiwokspb,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1752890275,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.250186+00:00
f8d92c2de63cfced8d93,ТРЦ «Галерея»,channel,telegram,https://t.me/galeria_mall_spb,galeria_mall_spb,Санкт-Петербург,🎁 Подарки за покупки в приложении: https://onelink.to/639vb8		#️⃣ Важные новости по тегам	#открытия	#будниГалереи	#советыстилиста 	#вещьнедели	#трендсезона	#хочукакунее и #хочукакунего		Номер рег. 5061438156		📍г. Санкт-Петербург,"Афиша, Искусство, Наука и технологии",16244,micro,manual_only,original_profile_opened,https://t.me/galeria_mall_spb,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1693421338,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:51.865877+00:00
e12a34b25f487295cc80,Хоккей в Санкт-Петербурге!,channel,telegram,https://t.me/hockey_piter_tg,hockey_piter_tg,Санкт-Петербург,"🔥 Моментальная публикация постов по итогам матчей ФХСПБ!		Менеджер(по рекламе и другим вопросам): @hockey_piter_manager		mail: press@hockeyspb.online		ФХСПБ, Лен.хоккей, федерация СПБ, хоккей спб","Спорт, Региональные",13057,micro,advertising_contact,original_profile_opened,https://t.me/hockey_piter_tg,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2097632686,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:41.904914+00:00
c44bf8d7fb2d3f0c15c1,ЧАЁК,channel,telegram,https://t.me/chaekshop,chaekshop,Санкт-Петербург,"Магазин китайского чая ЧАЁК — свежий взгляд на культуру! 		🌐 chaekshop.ru	📩 @chaek_friend		Санкт-Петербург, набережная канала Грибоедова, 72		#0FKVH",Магазины,11736,micro,manual_only,original_profile_opened,https://t.me/chaekshop,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1343465225,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:42.192252+00:00
3a33b4fc825306562230,Чико | Санкт-Петербург,channel,telegram,https://t.me/chicko_saint_petersburg,chicko_saint_petersburg,Санкт-Петербург,🫰🏻Чико — вкус Азии в Питере!		📍Щербаков пер. 17/3с2 	Связь: @chickospb	📍ул. 2-я Советская 27/2 (Невский	 пр-кт 142)	Связь: +7(911)107-97-07	Бронь столиков: https://chicko.restoplace.ws/		Номер заявления РКН: № 7305467782,Региональные,14123,micro,manual_only,original_profile_opened,https://t.me/chicko_saint_petersburg,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1950898902,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:41.654150+00:00
